Interaction_ID,User_ID,User_Name,User_Age,User_Gender,User_Location,User_Membership_Level,Item_ID,Item_Name,Item_Category,Item_Subcategory,Item_Brand,Item_Price,Item_Rating,Interaction_Type,Timestamp,Rating,Discount_Applied,Payment_Method,Referral_Source
150,U150,Bob Brown,54,Male,Chicago,Gold,P0150,Smartwatch,Books,Apparel,Brand A,678.69,3.3,review,2024-01-01 02:29:00,3,False,Bank Transfer,email campaign
151,U151,Jane Smith,38,Male,Los Angeles,Gold,P0151,Headphones,Books,Apparel,Brand B,352.94,3.7,click,2024-01-01 02:30:00,4,False,PayPal,social media
152,U152,Jane Smith,22,Male,New York,Gold,P0152,T-Shirt,Books,Fiction,Brand B,401.25,4.8,click,2024-01-01 02:31:00,,False,Credit Card,social media
153,U153,John Doe,54,Non-Binary,Houston,Gold,P0153,Coffee Maker,Home Goods,Apparel,Brand D,720.11,3.7,purchase,2024-01-01 02:32:00,5,True,Cash,social media
154,U154,Alice Johnson,23,Non-Binary,Phoenix,Gold,P0154,Headphones,Clothing,Wearable Tech,Brand B,188.5,3.7,review,2024-01-01 02:33:00,3,True,Credit Card,search engine
155,U155,Alice Johnson,39,Female,Los Angeles,Platinum,P0155,Headphones,Home Goods,Fiction,Brand C,721.73,3.0,click,2024-01-01 02:34:00,,False,Bank Transfer,email campaign
156,U156,Charlie Davis,25,Female,New York,Gold,P0156,Laptop,Clothing,Apparel,Brand A,556.16,3.0,click,2024-01-01 02:35:00,5,False,Cash,direct visit
157,U157,John Doe,39,Male,Houston,Silver,P0157,Coffee Maker,Clothing,Kitchen Appliances,Brand D,417.72,4.8,purchase,2024-01-01 02:36:00,5,True,Cash,search engine
158,U158,Jane Smith,25,Male,Los Angeles,Platinum,P0158,T-Shirt,Books,Wearable Tech,Brand A,698.21,3.3,click,2024-01-01 02:37:00,5,False,Bank Transfer,search engine
159,U159,Alice Johnson,36,Non-Binary,Chicago,Gold,P0159,Novel,Books,Fiction,Brand B,375.45,4.3,purchase,2024-01-01 02:38:00,4,True,Bank Transfer,search engine
160,U160,Alice Johnson,41,Female,Chicago,Gold,P0160,Smartwatch,Clothing,Apparel,Brand B,620.04,3.8,review,2024-01-01 02:39:00,5,False,Credit Card,search engine
161,U161,Alice Johnson,52,Male,New York,Silver,P0161,Novel,Clothing,Kitchen Appliances,Brand C,194.12,3.9,purchase,2024-01-01 02:40:00,4,False,PayPal,direct visit
162,U162,Alice Johnson,18,Non-Binary,Chicago,Gold,P0162,Smartwatch,Electronics,Kitchen Appliances,Brand C,393.47,4.0,purchase,2024-01-01 02:41:00,,True,Bank Transfer,email campaign
163,U163,Charlie Davis,26,Non-Binary,New York,Gold,P0163,Novel,Home Goods,Wearable Tech,Brand B,217.05,3.2,purchase,2024-01-01 02:42:00,3,False,Bank Transfer,direct visit
164,U164,Bob Brown,50,Female,Los Angeles,Gold,P0164,T-Shirt,Home Goods,Wearable Tech,Brand A,37.52,3.7,click,2024-01-01 02:43:00,5,False,PayPal,email campaign
165,U165,Jane Smith,37,Male,Houston,Gold,P0165,Coffee Maker,Electronics,Wearable Tech,Brand A,607.52,4.6,purchase,2024-01-01 02:44:00,3,False,Cash,email campaign
166,U166,John Doe,21,Non-Binary,Houston,Gold,P0166,Headphones,Books,Wearable Tech,Brand C,353.24,3.4,purchase,2024-01-01 02:45:00,,False,Cash,email campaign
167,U167,Charlie Davis,51,Male,Houston,Platinum,P0167,Laptop,Clothing,Wearable Tech,Brand B,458.7,3.6,review,2024-01-01 02:46:00,4,True,Bank Transfer,email campaign
168,U168,Charlie Davis,19,Male,Los Angeles,Gold,P0168,Smartwatch,Books,Apparel,Brand C,550.93,3.5,click,2024-01-01 02:47:00,5,True,Bank Transfer,social media
169,U169,Charlie Davis,28,Non-Binary,New York,Silver,P0169,Novel,Clothing,Kitchen Appliances,Brand D,894.52,5.0,click,2024-01-01 02:48:00,3,True,PayPal,search engine
170,U170,Alice Johnson,55,Male,Phoenix,Gold,P0170,Coffee Maker,Books,Fiction,Brand C,421.05,4.8,purchase,2024-01-01 02:49:00,5,False,PayPal,search engine
171,U171,John Doe,32,Male,Houston,Silver,P0171,Headphones,Electronics,Fiction,Brand A,373.71,4.7,purchase,2024-01-01 02:50:00,,True,Bank Transfer,social media
172,U172,Charlie Davis,45,Female,Chicago,Gold,P0172,Smartwatch,Electronics,Wearable Tech,Brand C,137.81,4.4,click,2024-01-01 02:51:00,4,False,Credit Card,social media
173,U173,John Doe,36,Male,Phoenix,Platinum,P0173,T-Shirt,Electronics,Wearable Tech,Brand C,564.01,3.4,click,2024-01-01 02:52:00,3,True,Credit Card,search engine
174,U174,Charlie Davis,45,Non-Binary,Phoenix,Silver,P0174,Smartwatch,Clothing,Kitchen Appliances,Brand D,922.21,3.6,review,2024-01-01 02:53:00,3,True,PayPal,direct visit
175,U175,John Doe,55,Non-Binary,New York,Platinum,P0175,Coffee Maker,Clothing,Kitchen Appliances,Brand B,54.76,3.6,purchase,2024-01-01 02:54:00,4,False,Bank Transfer,social media
176,U176,Alice Johnson,50,Female,Los Angeles,Silver,P0176,T-Shirt,Books,Wearable Tech,Brand D,542.05,3.3,review,2024-01-01 02:55:00,5,False,Bank Transfer,search engine
177,U177,Charlie Davis,59,Male,Houston,Silver,P0177,Novel,Electronics,Fiction,Brand B,237.59,4.1,review,2024-01-01 02:56:00,,True,Bank Transfer,direct visit
178,U178,Charlie Davis,42,Female,Phoenix,Platinum,P0178,Coffee Maker,Electronics,Kitchen Appliances,Brand C,858.06,3.5,purchase,2024-01-01 02:57:00,3,False,Credit Card,search engine
179,U179,John Doe,46,Male,Chicago,Platinum,P0179,Smartwatch,Home Goods,Kitchen Appliances,Brand B,568.88,4.7,click,2024-01-01 02:58:00,5,False,Bank Transfer,email campaign
180,U180,Alice Johnson,41,Male,Los Angeles,Silver,P0180,Coffee Maker,Books,Kitchen Appliances,Brand B,976.59,4.1,click,2024-01-01 02:59:00,3,True,PayPal,social media
181,U181,Alice Johnson,42,Female,Chicago,Silver,P0181,Novel,Clothing,Apparel,Brand B,743.55,3.8,review,2024-01-01 03:00:00,5,False,Bank Transfer,social media
182,U182,John Doe,18,Non-Binary,Phoenix,Platinum,P0182,Novel,Clothing,Apparel,Brand A,362.83,3.2,click,2024-01-01 03:01:00,3,True,PayPal,direct visit
183,U183,Charlie Davis,39,Female,Houston,Silver,P0183,Laptop,Home Goods,Wearable Tech,Brand D,553.93,4.2,purchase,2024-01-01 03:02:00,4,False,Credit Card,direct visit
184,U184,Charlie Davis,27,Male,Chicago,Platinum,P0184,Smartwatch,Books,Kitchen Appliances,Brand A,611.86,4.9,review,2024-01-01 03:03:00,3,True,Credit Card,search engine
185,U185,John Doe,52,Non-Binary,Los Angeles,Platinum,P0185,T-Shirt,Clothing,Apparel,Brand B,441.22,3.1,purchase,2024-01-01 03:04:00,3,True,Cash,social media
186,U186,Bob Brown,58,Male,Los Angeles,Gold,P0186,Headphones,Clothing,Fiction,Brand D,673.21,3.1,click,2024-01-01 03:05:00,3,False,Credit Card,direct visit
187,U187,John Doe,29,Non-Binary,Phoenix,Silver,P0187,T-Shirt,Books,Kitchen Appliances,Brand C,581.12,3.7,click,2024-01-01 03:06:00,5,True,Cash,direct visit
188,U188,John Doe,55,Male,Chicago,Gold,P0188,Novel,Clothing,Kitchen Appliances,Brand A,863.14,4.7,purchase,2024-01-01 03:07:00,5,True,Credit Card,email campaign
189,U189,Bob Brown,45,Female,New York,Gold,P0189,Coffee Maker,Books,Fiction,Brand B,838.24,3.2,review,2024-01-01 03:08:00,,True,PayPal,search engine
190,U190,Alice Johnson,50,Female,Phoenix,Platinum,P0190,Coffee Maker,Clothing,Kitchen Appliances,Brand B,375.99,3.6,click,2024-01-01 03:09:00,,False,Bank Transfer,social media
191,U191,Jane Smith,50,Female,Houston,Gold,P0191,T-Shirt,Books,Wearable Tech,Brand D,435.1,4.9,review,2024-01-01 03:10:00,5,True,PayPal,search engine
192,U192,Bob Brown,24,Male,Chicago,Silver,P0192,Novel,Electronics,Kitchen Appliances,Brand D,246.73,4.8,review,2024-01-01 03:11:00,,True,Credit Card,direct visit
193,U193,Alice Johnson,47,Female,Los Angeles,Platinum,P0193,T-Shirt,Electronics,Apparel,Brand B,421.57,3.2,click,2024-01-01 03:12:00,3,True,PayPal,search engine
194,U194,Jane Smith,41,Non-Binary,Phoenix,Silver,P0194,T-Shirt,Home Goods,Kitchen Appliances,Brand B,962.98,4.7,purchase,2024-01-01 03:13:00,3,False,Cash,search engine
195,U195,Alice Johnson,43,Female,Los Angeles,Platinum,P0195,T-Shirt,Books,Wearable Tech,Brand D,742.39,3.2,review,2024-01-01 03:14:00,4,False,Bank Transfer,email campaign
196,U196,Jane Smith,22,Male,New York,Gold,P0196,Headphones,Clothing,Apparel,Brand D,191.81,3.6,click,2024-01-01 03:15:00,,False,PayPal,search engine
197,U197,Charlie Davis,39,Female,New York,Platinum,P0197,Headphones,Home Goods,Wearable Tech,Brand B,312.03,3.0,purchase,2024-01-01 03:16:00,5,True,Credit Card,search engine
198,U198,John Doe,38,Female,Houston,Platinum,P0198,Coffee Maker,Home Goods,Fiction,Brand C,806.43,3.6,purchase,2024-01-01 03:17:00,,True,Bank Transfer,email campaign
199,U199,Charlie Davis,21,Female,Phoenix,Silver,P0199,Novel,Home Goods,Fiction,Brand A,866.46,4.1,purchase,2024-01-01 03:18:00,,False,Bank Transfer,search engine
200,U200,Charlie Davis,36,Female,Phoenix,Platinum,P0200,Laptop,Books,Wearable Tech,Brand B,878.26,4.2,review,2024-01-01 03:19:00,4,False,Credit Card,social media
201,U201,John Doe,19,Non-Binary,Los Angeles,Platinum,P0201,Coffee Maker,Home Goods,Kitchen Appliances,Brand C,836.99,3.9,purchase,2024-01-01 03:20:00,4,True,PayPal,social media
202,U202,Jane Smith,58,Non-Binary,Houston,Silver,P0202,T-Shirt,Clothing,Apparel,Brand D,986.79,3.0,review,2024-01-01 03:21:00,,False,PayPal,social media
203,U203,Bob Brown,48,Male,Houston,Platinum,P0203,T-Shirt,Electronics,Wearable Tech,Brand C,826.5,3.3,purchase,2024-01-01 03:22:00,4,False,Cash,search engine
204,U204,Bob Brown,35,Female,New York,Platinum,P0204,Smartwatch,Clothing,Fiction,Brand A,585.65,4.5,click,2024-01-01 03:23:00,3,False,Bank Transfer,social media
205,U205,Charlie Davis,37,Non-Binary,New York,Platinum,P0205,Headphones,Clothing,Fiction,Brand A,420.11,4.6,purchase,2024-01-01 03:24:00,5,False,Bank Transfer,social media
206,U206,Jane Smith,31,Female,Phoenix,Silver,P0206,Coffee Maker,Electronics,Apparel,Brand B,188.54,5.0,click,2024-01-01 03:25:00,3,True,Bank Transfer,email campaign
207,U207,Alice Johnson,27,Male,Los Angeles,Platinum,P0207,T-Shirt,Home Goods,Kitchen Appliances,Brand C,40.9,3.4,click,2024-01-01 03:26:00,,False,Cash,search engine
208,U208,Bob Brown,46,Non-Binary,New York,Silver,P0208,Smartwatch,Books,Wearable Tech,Brand C,401.8,4.2,purchase,2024-01-01 03:27:00,3,True,PayPal,social media
209,U209,Bob Brown,52,Non-Binary,Los Angeles,Platinum,P0209,Headphones,Home Goods,Kitchen Appliances,Brand C,964.11,4.2,click,2024-01-01 03:28:00,3,True,Cash,search engine
210,U210,John Doe,27,Non-Binary,New York,Silver,P0210,Smartwatch,Clothing,Wearable Tech,Brand B,164.25,3.9,review,2024-01-01 03:29:00,4,False,Cash,direct visit
211,U211,Jane Smith,39,Non-Binary,Los Angeles,Silver,P0211,Coffee Maker,Clothing,Wearable Tech,Brand A,399.03,3.6,click,2024-01-01 03:30:00,4,False,Cash,direct visit
212,U212,John Doe,57,Non-Binary,Houston,Gold,P0212,Coffee Maker,Clothing,Kitchen Appliances,Brand D,228.23,3.9,review,2024-01-01 03:31:00,,False,PayPal,direct visit
213,U213,John Doe,18,Female,New York,Platinum,P0213,Laptop,Books,Fiction,Brand C,72.83,4.5,review,2024-01-01 03:32:00,5,False,Cash,direct visit
214,U214,Bob Brown,53,Female,New York,Silver,P0214,Coffee Maker,Books,Wearable Tech,Brand D,706.45,3.1,click,2024-01-01 03:33:00,,True,PayPal,email campaign
215,U215,Bob Brown,49,Male,Phoenix,Platinum,P0215,T-Shirt,Electronics,Apparel,Brand A,561.8,3.9,review,2024-01-01 03:34:00,3,True,Cash,email campaign
216,U216,Alice Johnson,31,Non-Binary,New York,Gold,P0216,Smartwatch,Home Goods,Fiction,Brand D,685.34,4.7,click,2024-01-01 03:35:00,4,False,Cash,email campaign
217,U217,Alice Johnson,24,Female,Chicago,Platinum,P0217,T-Shirt,Clothing,Apparel,Brand C,568.82,4.0,review,2024-01-01 03:36:00,5,False,PayPal,search engine
218,U218,Bob Brown,35,Non-Binary,Los Angeles,Silver,P0218,Coffee Maker,Electronics,Apparel,Brand A,498.15,4.0,review,2024-01-01 03:37:00,4,True,Bank Transfer,direct visit
219,U219,John Doe,49,Male,Phoenix,Platinum,P0219,Headphones,Home Goods,Fiction,Brand A,425.55,4.9,click,2024-01-01 03:38:00,5,True,PayPal,direct visit
220,U220,Bob Brown,28,Female,New York,Platinum,P0220,Coffee Maker,Electronics,Apparel,Brand D,631.59,3.9,click,2024-01-01 03:39:00,,False,Bank Transfer,social media
221,U221,John Doe,42,Male,Los Angeles,Silver,P0221,Laptop,Home Goods,Kitchen Appliances,Brand D,292.73,3.5,review,2024-01-01 03:40:00,4,True,PayPal,email campaign
222,U222,Jane Smith,26,Female,Houston,Platinum,P0222,Headphones,Clothing,Fiction,Brand B,798.74,4.4,purchase,2024-01-01 03:41:00,5,False,Credit Card,search engine
223,U223,Bob Brown,24,Male,Phoenix,Platinum,P0223,Laptop,Electronics,Kitchen Appliances,Brand B,41.58,3.8,review,2024-01-01 03:42:00,4,False,Bank Transfer,direct visit
224,U224,John Doe,58,Non-Binary,Chicago,Platinum,P0224,Headphones,Clothing,Wearable Tech,Brand D,105.27,3.9,click,2024-01-01 03:43:00,,False,Credit Card,social media
225,U225,Bob Brown,47,Male,Los Angeles,Silver,P0225,Novel,Home Goods,Apparel,Brand B,461.6,4.4,review,2024-01-01 03:44:00,3,True,Cash,email campaign
226,U226,Alice Johnson,18,Non-Binary,Houston,Platinum,P0226,Smartwatch,Books,Wearable Tech,Brand D,946.59,3.8,review,2024-01-01 03:45:00,3,True,Credit Card,search engine
227,U227,Alice Johnson,41,Non-Binary,New York,Silver,P0227,Coffee Maker,Electronics,Kitchen Appliances,Brand A,843.94,4.3,purchase,2024-01-01 03:46:00,3,True,PayPal,email campaign
228,U228,Jane Smith,22,Male,Los Angeles,Gold,P0228,Headphones,Clothing,Kitchen Appliances,Brand D,116.57,3.8,purchase,2024-01-01 03:47:00,,True,Bank Transfer,email campaign
229,U229,Bob Brown,42,Female,New York,Silver,P0229,Headphones,Books,Apparel,Brand B,580.85,4.2,review,2024-01-01 03:48:00,4,True,Bank Transfer,search engine
230,U230,Charlie Davis,18,Non-Binary,Houston,Gold,P0230,Coffee Maker,Electronics,Apparel,Brand D,109.1,5.0,review,2024-01-01 03:49:00,3,True,Bank Transfer,email campaign
231,U231,Alice Johnson,31,Female,Chicago,Platinum,P0231,Smartwatch,Books,Apparel,Brand A,186.73,3.8,review,2024-01-01 03:50:00,3,False,Credit Card,search engine
232,U232,John Doe,43,Non-Binary,Los Angeles,Gold,P0232,T-Shirt,Books,Wearable Tech,Brand A,154.7,4.8,review,2024-01-01 03:51:00,4,False,PayPal,direct visit
233,U233,Alice Johnson,27,Non-Binary,Chicago,Gold,P0233,Coffee Maker,Home Goods,Fiction,Brand A,602.67,4.6,purchase,2024-01-01 03:52:00,4,True,Cash,search engine
234,U234,Alice Johnson,48,Non-Binary,Phoenix,Gold,P0234,Smartwatch,Home Goods,Kitchen Appliances,Brand A,439.2,4.2,click,2024-01-01 03:53:00,,True,Bank Transfer,social media
235,U235,Alice Johnson,47,Female,Chicago,Platinum,P0235,T-Shirt,Books,Wearable Tech,Brand D,453.01,3.2,click,2024-01-01 03:54:00,,True,PayPal,social media
236,U236,Charlie Davis,59,Male,New York,Silver,P0236,Novel,Home Goods,Kitchen Appliances,Brand D,58.79,3.5,purchase,2024-01-01 03:55:00,,False,PayPal,email campaign
237,U237,John Doe,50,Female,New York,Silver,P0237,Smartwatch,Clothing,Apparel,Brand C,479.12,3.7,purchase,2024-01-01 03:56:00,3,True,Bank Transfer,email campaign
238,U238,Charlie Davis,51,Female,New York,Gold,P0238,Laptop,Electronics,Fiction,Brand A,990.42,4.1,review,2024-01-01 03:57:00,4,True,Cash,email campaign
239,U239,Bob Brown,53,Female,Los Angeles,Platinum,P0239,Novel,Books,Kitchen Appliances,Brand B,932.14,4.3,purchase,2024-01-01 03:58:00,,False,Cash,direct visit
240,U240,Alice Johnson,19,Female,New York,Platinum,P0240,Headphones,Home Goods,Apparel,Brand A,958.19,3.7,review,2024-01-01 03:59:00,3,False,Bank Transfer,social media
241,U241,Jane Smith,42,Non-Binary,Phoenix,Gold,P0241,Laptop,Clothing,Kitchen Appliances,Brand D,767.06,3.9,review,2024-01-01 04:00:00,,True,Cash,email campaign
242,U242,Bob Brown,44,Non-Binary,Chicago,Platinum,P0242,Smartwatch,Books,Apparel,Brand D,697.89,4.9,click,2024-01-01 04:01:00,,True,PayPal,search engine
243,U243,John Doe,59,Non-Binary,Chicago,Gold,P0243,Headphones,Clothing,Wearable Tech,Brand A,221.98,4.8,purchase,2024-01-01 04:02:00,,False,Credit Card,email campaign
244,U244,Charlie Davis,41,Male,Houston,Platinum,P0244,Laptop,Books,Kitchen Appliances,Brand A,247.3,3.6,review,2024-01-01 04:03:00,5,True,PayPal,direct visit
245,U245,Jane Smith,57,Female,Los Angeles,Silver,P0245,Headphones,Clothing,Wearable Tech,Brand D,533.62,4.3,click,2024-01-01 04:04:00,4,False,Cash,direct visit
246,U246,John Doe,36,Non-Binary,Los Angeles,Silver,P0246,Headphones,Electronics,Fiction,Brand C,502.28,4.5,click,2024-01-01 04:05:00,5,True,Credit Card,search engine
247,U247,Bob Brown,33,Male,Houston,Gold,P0247,Smartwatch,Books,Wearable Tech,Brand C,272.4,3.4,purchase,2024-01-01 04:06:00,5,True,PayPal,search engine
248,U248,Jane Smith,58,Non-Binary,Chicago,Platinum,P0248,Headphones,Books,Apparel,Brand D,879.87,4.5,purchase,2024-01-01 04:07:00,4,False,Bank Transfer,social media
249,U249,Charlie Davis,45,Non-Binary,Houston,Silver,P0249,Coffee Maker,Books,Apparel,Brand C,976.04,3.5,click,2024-01-01 04:08:00,3,False,PayPal,social media
250,U250,Alice Johnson,49,Non-Binary,New York,Gold,P0250,Headphones,Books,Apparel,Brand C,676.83,3.8,review,2024-01-01 04:09:00,5,True,Credit Card,email campaign
251,U251,Bob Brown,35,Male,Los Angeles,Platinum,P0251,Smartwatch,Clothing,Fiction,Brand D,69.71,4.4,purchase,2024-01-01 04:10:00,5,True,Bank Transfer,social media
252,U252,Jane Smith,18,Female,Houston,Silver,P0252,Smartwatch,Clothing,Kitchen Appliances,Brand B,259.89,5.0,click,2024-01-01 04:11:00,,False,PayPal,direct visit
253,U253,John Doe,49,Female,Phoenix,Silver,P0253,Novel,Clothing,Fiction,Brand A,167.13,3.9,review,2024-01-01 04:12:00,5,False,Cash,email campaign
254,U254,Bob Brown,24,Male,Houston,Gold,P0254,Smartwatch,Electronics,Apparel,Brand D,358.58,3.0,click,2024-01-01 04:13:00,3,False,PayPal,direct visit
255,U255,Charlie Davis,23,Female,Phoenix,Gold,P0255,Novel,Clothing,Fiction,Brand B,357.12,3.3,purchase,2024-01-01 04:14:00,4,False,Cash,search engine
256,U256,Bob Brown,27,Male,Houston,Platinum,P0256,Novel,Electronics,Wearable Tech,Brand D,426.72,4.1,purchase,2024-01-01 04:15:00,4,True,Cash,social media
257,U257,Jane Smith,52,Non-Binary,New York,Gold,P0257,Coffee Maker,Clothing,Apparel,Brand B,238.7,3.7,review,2024-01-01 04:16:00,5,True,Bank Transfer,direct visit
258,U258,Alice Johnson,27,Non-Binary,Houston,Platinum,P0258,Novel,Home Goods,Apparel,Brand D,451.94,3.5,click,2024-01-01 04:17:00,,True,Cash,email campaign
259,U259,Alice Johnson,23,Male,New York,Silver,P0259,Smartwatch,Books,Apparel,Brand D,281.5,3.4,review,2024-01-01 04:18:00,4,True,Bank Transfer,email campaign
260,U260,Alice Johnson,50,Non-Binary,Houston,Platinum,P0260,T-Shirt,Clothing,Wearable Tech,Brand B,146.79,4.0,review,2024-01-01 04:19:00,5,True,PayPal,social media
261,U261,Charlie Davis,28,Non-Binary,Los Angeles,Platinum,P0261,Smartwatch,Books,Fiction,Brand B,338.27,4.5,purchase,2024-01-01 04:20:00,,True,Cash,email campaign
262,U262,Charlie Davis,43,Non-Binary,Phoenix,Silver,P0262,Headphones,Clothing,Wearable Tech,Brand D,865.35,3.7,review,2024-01-01 04:21:00,3,True,Cash,email campaign
263,U263,Charlie Davis,47,Female,Phoenix,Silver,P0263,T-Shirt,Electronics,Fiction,Brand B,301.24,3.9,purchase,2024-01-01 04:22:00,5,True,Credit Card,search engine
264,U264,Charlie Davis,41,Female,Phoenix,Platinum,P0264,Coffee Maker,Home Goods,Fiction,Brand B,640.0,4.6,purchase,2024-01-01 04:23:00,4,True,Credit Card,direct visit
265,U265,Alice Johnson,35,Male,Houston,Gold,P0265,Coffee Maker,Books,Wearable Tech,Brand D,754.42,4.8,review,2024-01-01 04:24:00,,False,Cash,search engine
266,U266,Charlie Davis,25,Non-Binary,Phoenix,Silver,P0266,Laptop,Home Goods,Apparel,Brand B,465.41,3.1,click,2024-01-01 04:25:00,5,True,Credit Card,search engine
267,U267,Bob Brown,27,Non-Binary,Chicago,Platinum,P0267,Coffee Maker,Books,Wearable Tech,Brand B,713.2,3.6,purchase,2024-01-01 04:26:00,3,True,Cash,search engine
268,U268,Jane Smith,30,Female,Chicago,Silver,P0268,T-Shirt,Clothing,Fiction,Brand D,777.92,4.3,review,2024-01-01 04:27:00,,True,Credit Card,direct visit
269,U269,Alice Johnson,53,Female,Phoenix,Platinum,P0269,Laptop,Home Goods,Fiction,Brand C,908.7,4.8,purchase,2024-01-01 04:28:00,,False,Bank Transfer,direct visit
270,U270,Bob Brown,24,Female,New York,Platinum,P0270,Coffee Maker,Home Goods,Fiction,Brand B,286.95,3.9,review,2024-01-01 04:29:00,,True,Credit Card,social media
271,U271,Bob Brown,25,Non-Binary,Chicago,Silver,P0271,Novel,Books,Fiction,Brand D,382.81,4.7,review,2024-01-01 04:30:00,4,False,PayPal,direct visit
272,U272,Charlie Davis,38,Female,Houston,Gold,P0272,Laptop,Books,Fiction,Brand C,429.61,3.3,review,2024-01-01 04:31:00,3,True,Bank Transfer,social media
273,U273,Jane Smith,52,Non-Binary,Los Angeles,Silver,P0273,Coffee Maker,Books,Apparel,Brand C,518.38,4.7,click,2024-01-01 04:32:00,3,False,Bank Transfer,email campaign
274,U274,Charlie Davis,53,Non-Binary,Los Angeles,Platinum,P0274,Novel,Home Goods,Wearable Tech,Brand B,353.68,4.6,click,2024-01-01 04:33:00,3,False,Cash,social media
275,U275,Bob Brown,28,Non-Binary,Los Angeles,Platinum,P0275,T-Shirt,Books,Wearable Tech,Brand B,489.53,3.9,review,2024-01-01 04:34:00,5,True,Cash,email campaign
276,U276,Charlie Davis,21,Male,New York,Silver,P0276,Coffee Maker,Electronics,Fiction,Brand A,246.27,4.7,click,2024-01-01 04:35:00,,False,PayPal,search engine
277,U277,Alice Johnson,20,Non-Binary,Los Angeles,Platinum,P0277,Smartwatch,Home Goods,Wearable Tech,Brand A,237.83,3.0,review,2024-01-01 04:36:00,3,False,Cash,email campaign
278,U278,Charlie Davis,53,Non-Binary,Houston,Platinum,P0278,Laptop,Clothing,Wearable Tech,Brand A,742.05,4.7,purchase,2024-01-01 04:37:00,,True,Credit Card,search engine
279,U279,Bob Brown,24,Non-Binary,Phoenix,Gold,P0279,T-Shirt,Books,Wearable Tech,Brand B,611.4,3.7,review,2024-01-01 04:38:00,3,False,PayPal,email campaign
